Millis,m_currentPosition,m_pressedButtonDebug,m_bytesToSent,CurrentPosition,CurrentDirection,TargetPosition,MSStopped,startButton,stopButton,parkingButton,m_P,m_I,m_D,m_goalType,m_goal,m_lastError,m_errorSum,m_lastFilteredYaw,yaw,filteredYaw,pitch,roll,freq,magMin[0],magMin[1],magMin[2],magMax[0],magMax[1],magMax[2],m_speed,m_speed.tripMileage,m_speed.totalMileage,m_speed.waterTemp,m_lampIntensity,m_wind.apparentAngle,m_wind.apparentSpeed,m_wind.displayInKnots,m_wind.displayInMpS,m_depth.anchorAlarm,m_depth.deepAlarm,m_depth.defective,m_depth.depthBelowTransductor,m_depth.metricUnits,m_depth.shallowAlarm,m_depth.unknown,Position
1893050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,30,51.34,324,319.78,338.79,319.85,-0.54,0.39,51.4,-69,-20,-220,115,140,11,1.2,32.8,32.8,19,-1,211,0.6,1,0,0,0,0,59.89,1,0,1,
1894050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,50.17,324,321,339.76,321.05,-0.18,-0.47,48.2,-69,-20,-220,115,140,11,1.2,32.8,32.8,19,-1,208,0.6,1,0,0,0,0,59.77,1,0,1,
1895050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,108.9,324,322.16,341.25,322.23,-1.08,0.26,50.89,-69,-20,-220,115,140,11,1.2,32.8,32.8,19,-1,206,0.7,1,0,0,0,0,59.77,1,0,1,
1896050,162,0,0,162,1,364,60599,1,0,1,8,0.5,200,2,90,106.29,324,323.41,343.95,323.49,0.49,0.18,52,-69,-20,-220,115,140,11,1.2,32.8,32.8,19,-1,204,0.7,1,0,0,0,0,14.3,1,0,1,
1897070,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,104.78,324,324.71,345.31,324.82,0.1,0.82,23.26,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,203,0.7,1,0,0,0,0,14.3,1,0,1,
1898050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,102.35,324,326.06,347.75,326.11,-0.64,0,51.3,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,202,0.7,1,0,0,0,0,59.98,1,0,1,
1899057,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,99.96,324,327.45,350.13,327.52,-0.22,0.75,137.74,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,200,0.7,1,0,0,0,0,59.98,1,0,1,
1900050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,97.56,324,328.87,352.59,328.96,0.39,0.88,50.78,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,199,0.7,1,0,0,0,0,59.68,1,0,1,
1901050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,95.35,324,330.37,354.81,330.47,-0.76,1.43,102.38,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,193,1.2,1,0,0,0,0,59.71,1,0,1,
1902050,162,0,0,162,1,578,1063,1,0,1,8,0.5,200,2,90,92.67,324,331.94,357.54,332.03,0.25,0.88,51.37,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,190,1.2,1,0,0,0,0,59.74,1,0,1,
1903050,162,0,0,162,1,579,2056,1,0,1,8,0.5,200,2,90,90.64,324,333.58,359.5,333.64,-0.44,2.26,48.3,-69,-20,-220,115,140,11,1.1,32.8,32.8,19,-1,189,1.2,1,0,0,0,0,59.74,1,0,1,
1904050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,87.49,324,317.12,2.75,315.93,-0.77,1.27,49.35,-69,-20,-220,115,140,11,1,32.8,32.8,19,-1,185,1.2,1,0,0,0,0,59.74,1,0,1,
1905050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,84.36,324,297.89,5.81,296.97,-0.78,1.97,50.75,-69,-20,-220,115,140,11,1,32.8,32.8,19,-1,178,1.1,1,0,0,0,0,27.16,1,0,1,
1906050,162,0,0,162,1,2240,4056,1,0,1,8,0.5,200,2,90,81.25,324,280.36,8.9,279.33,-0.26,1.41,48.77,-69,-20,-220,115,140,11,1,32.8,32.8,19,-1,178,1.1,1,0,0,0,0,59.77,1,0,1,
1907050,162,0,0,162,1,2559,4056,1,0,1,8,0.5,200,2,90,78.09,324,263.91,12.07,262.96,-0.21,2.8,50.76,-69,-20,-220,115,140,11,1,32.8,32.8,19,-1,174,1.1,1,0,0,0,0,59.74,1,0,1,
1908070,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,74.97,324,248.37,15.31,247.46,-0.98,2.01,23.38,-69,-20,-220,115,140,11,0.9,32.8,32.8,19,-1,168,1.1,1,0,0,0,0,27.61,1,0,1,
1909050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,71.26,324,234.3,18.86,233.75,-0.93,2.77,51.47,-69,-20,-220,115,140,11,0.9,32.8,32.8,19,-1,163,1.1,1,0,0,0,0,27.61,1,0,1,
1910070,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,67.49,324,221.52,22.82,220.49,-1.33,2.96,23.26,-69,-20,-220,115,140,11,0.9,32.8,32.8,19,-1,160,1.1,1,0,0,0,0,59.77,1,0,1,
1911050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,64.71,324,209.49,25.56,208.8,-0.68,2.83,51.26,-69,-20,-220,115,140,11,0.9,32.8,32.8,19,-1,155,0.3,1,0,0,0,0,59.8,1,0,1,
1912057,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,60.65,324,198.17,29.69,197.64,-2.37,4.16,136.84,-69,-20,-220,115,140,11,0.8,32.8,32.8,19,-1,154,0.3,1,0,0,0,0,59.89,1,0,1,
1913050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,55.91,324,188.25,34.29,187.66,-1.43,2.3,48.33,-69,-20,-220,115,140,11,0.8,32.8,32.8,19,-1,147,0.3,1,0,0,0,0,59.89,1,0,1,
1914050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,51.42,324,178.99,38.98,178.47,-3.33,3.11,100.2,-69,-20,-220,115,140,11,0.8,32.8,32.8,19,-1,142,0.3,1,0,0,0,0,59.71,1,0,1,
1915051,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,45.39,324,170.63,44.99,170.16,-2.75,2.86,48.73,-69,-20,-220,115,140,11,0.8,32.8,32.8,19,-1,143,0.3,1,0,0,0,0,27.77,1,0,1,
1916050,162,0,0,162,1,2610,4056,1,0,1,8,0.5,200,2,90,38.6,324,162.99,51.61,162.73,-2.62,3.42,51.85,-69,-20,-220,115,140,11,0.8,32.8,32.8,19,-1,142,0.3,1,0,0,0,0,59.71,1,0,1,
1917050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,33.19,324,156.53,57.09,156.15,-1.37,2.5,48.31,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,142,0.3,1,0,0,0,0,59.62,1,0,1,
1918050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,25.83,324,150.64,64.36,150.37,-2.6,2.13,50.72,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,137,0.3,1,0,0,0,0,59.62,1,0,1,
1919050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,18.37,324,145.66,71.99,145.38,-2.44,1.76,48.76,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,135,0.6,1,0,0,0,0,59.62,1,0,1,
1920050,162,0,0,162,1,162,4056,1,0,1,8,0.5,200,2,90,9.01,324,141.46,81.37,141.23,-2.53,1.2,49.57,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,132,0.6,1,0,0,0,0,27.61,1,0,1,
1921070,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,1.06,324,138.01,89.51,137.76,-2.2,1.23,23.78,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,132,0.9,1,0,0,0,0,59.71,1,0,1,
1922050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-5.99,324,135.22,96.41,135.08,-1.9,0.13,48.88,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,130,0.9,1,0,0,0,0,59.8,1,0,1,
1923057,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-13.87,324,133.08,104.66,132.95,-1.72,0.17,137.89,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,126,0.9,1,0,0,0,0,27.89,1,0,1,
1924050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-21.92,324,131.53,112.34,131.48,-0.66,0.11,48.85,-69,-20,-220,115,140,11,0.7,32.8,32.8,19,-1,127,0.9,1,0,0,0,0,27.89,1,0,1,
1925050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-27.98,324,130.53,118.04,130.52,-0.03,0.19,102.12,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,127,0.9,1,0,0,0,0,59.77,1,0,1,
1926050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-33.7,324,129.95,123.95,129.94,-0.39,0.28,49.53,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,122,0.9,1,0,0,0,0,59.77,1,0,1,
1927050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-38.05,324,129.69,128.38,129.69,0.93,0.38,50.99,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,122,0.9,1,0,0,0,0,59.74,1,0,1,
1928050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-44.08,324,129.8,134.21,129.81,0.72,0.55,51.33,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,120,0.9,1,0,0,0,0,27.16,1,0,1,
1929050,162,0,0,162,1,393,28056,1,0,1,8,0.5,200,2,90,-46.64,324,130.14,136.83,130.17,0.72,0.36,48.4,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,116,0.9,1,0,0,0,0,27.16,1,0,1,
1930050,162,0,0,162,2,162,0,1,0,1,8,0.5,200,2,90,-50.01,324,130.65,140.1,130.69,1.26,0.72,51.83,-69,-20,-220,115,140,11,0.3,32.8,32.8,19,-1,114,0.8,1,0,0,0,0,59.77,1,0,1,
1931051,162,0,0,162,0,151,0,1,0,1,8,0.5,200,2,90,-52.96,324,131.32,143.32,131.37,0.48,0.71,48.88,-69,-20,-220,115,140,11,0.3,32.8,32.8,19,-1,112,0.8,1,0,0,0,0,59.77,1,0,1,
1932069,128,0,0,128,0,47,0,1,0,1,8,0.5,200,2,90,-55.43,264,132.13,145.88,132.2,2.23,0.67,23.92,-69,-20,-220,115,140,11,0.2,32.8,32.8,19,-1,110,0.8,1,0,0,0,0,59.77,1,0,1,
1933050,83,0,0,83,0,-55,0,1,1,1,8,0.5,200,2,90,-59.06,205.33,133.09,148.99,133.15,1.56,1.75,48.74,-69,-20,-220,115,140,11,0.2,32.8,32.8,19,-1,110,0.9,1,0,0,0,0,59.77,1,0,1,
1934057,33,0,0,33,0,-150,0,1,1,1,8,0.5,200,2,90,-60.49,144.92,134.11,150.28,134.16,2.01,0.87,136.99,-69,-20,-220,115,140,11,0.2,32.8,32.8,19,-1,110,0.9,1,0,0,0,0,59.71,1,0,1,
1935050,-14,0,0,-14,0,-231,0,1,1,1,8,0.5,200,2,90,-60.54,84.74,135.08,150.66,135.12,1.25,1.24,48.1,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,105,0.9,1,0,0,0,0,59.71,1,0,1,
1936050,-68,0,0,-68,0,-307,0,1,1,1,8,0.5,200,2,90,-62.34,23.25,136.06,152.62,136.12,1.99,0.85,92.63,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,106,1,1,0,0,0,0,59.71,1,0,1,
1937050,-115,0,0,-115,0,-381,0,1,1,1,8,0.5,200,2,90,-63.44,-40.69,137.14,153.43,137.2,1.25,1.51,51.27,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,103,1,1,0,0,0,0,59.71,1,0,1,
1938050,-160,0,0,-160,0,-443,0,1,1,1,8,0.5,200,2,90,-62.42,-103.98,138.11,152.24,138.15,1.9,1.4,48.45,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,104,1,1,0,0,0,0,59.65,1,0,1,
1939050,-205,0,0,-205,0,-495,0,1,1,1,8,0.5,200,2,90,-62.89,-165.95,138.98,152.58,139.03,1.99,1.74,50.83,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,102,1,1,0,0,0,0,27.95,1,0,1,
1940050,-250,0,0,-250,0,-538,0,1,1,1,8,0.5,200,2,90,-60.85,-227.04,139.75,150.71,139.79,1.7,1.6,48.6,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,102,1,1,0,0,0,0,27.95,1,0,1,
1941050,-303,0,0,-303,0,-573,0,1,1,1,8,0.5,200,2,90,-59.93,-287.24,140.37,150,140.4,1.71,1,51.43,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,104,1,1,0,0,0,0,59.65,1,0,1,
1942050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-59.6,-620,140.97,149.46,140.99,0.98,1.2,48.88,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,104,1,1,0,0,0,0,27.16,1,0,1,
1943069,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-56.96,-620,141.38,146.93,141.41,1.28,0.62,23.8,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,105,1.1,1,0,0,0,0,27.16,1,0,1,
1944050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-56.69,-620,141.74,146.73,141.76,0.77,0.98,50.79,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,106,1.1,1,0,0,0,0,27.16,1,0,1,
1945050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-54.05,-620,141.98,143.89,141.99,1,0.9,24.22,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,108,1.1,1,0,0,0,0,59.68,1,0,1,
1946050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-52.61,-620,142.06,142.45,142.06,1.05,1.39,50.76,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,107,1.1,1,0,0,0,0,59.5,1,0,1,
1947051,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-51.53,-620,142.07,141.38,142.06,0.79,0.53,101.92,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,112,1.1,1,0,0,0,0,59.5,1,0,1,
1948050,-310,0,0,-310,1,-716,47064,0,1,1,8,0.5,200,2,90,-48.08,-620,141.91,137.97,141.91,0.86,0.76,51.46,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,110,1.1,1,0,0,0,0,27.65,1,0,1,
1949050,-310,0,0,-310,1,-702,48063,0,1,1,8,0.5,200,2,90,-45.66,-620,141.61,135.54,141.6,1.86,1.58,48.36,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,114,1.1,1,0,0,0,0,13.62,1,0,1,
1950050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-42.33,-620,141.17,132.04,141.14,0.29,0.37,51.23,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,116,1.1,1,0,0,0,0,59.68,1,0,1,
1951050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-41,-620,140.59,130.9,140.55,0.96,0.27,48.8,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,118,1.1,1,0,0,0,0,59.53,1,0,1,
1952050,-310,0,0,-310,1,-310,51506,0,1,1,8,0.5,200,2,90,-38.53,-620,139.93,128.45,139.88,0.23,0.93,49.41,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,121,1,1,0,0,0,0,59.53,1,0,1,
1953050,-310,0,0,-310,1,-596,52056,0,1,1,8,0.5,200,2,90,-34.64,-620,139.11,124.48,139.06,1.27,0.4,51.4,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,126,1,1,0,0,0,0,59.56,1,0,1,
1954070,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-31.84,-620,138.15,121.47,138.07,-0.18,1.03,23.41,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,124,1,1,0,0,0,0,27.16,1,0,1,
1955050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-29.03,-620,137.03,118.98,136.98,1.3,-0.2,51.48,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,126,0.7,1,0,0,0,0,14.33,1,0,1,
1956057,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-26.06,-620,135.87,115.71,135.79,-0.12,1.14,135.94,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,130,0.7,1,0,0,0,0,59.59,1,0,1,
1957050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-22.03,-620,134.54,111.79,134.46,1.69,0.46,51.44,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,133,0.7,1,0,0,0,0,59.59,1,0,1,
1958050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-18.97,-620,133.06,108.53,132.97,0.54,1.03,102.38,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,129,0.4,1,0,0,0,0,59.53,1,0,1,
1959050,-310,0,0,-310,0,-310,0,0,1,1,8,0.5,200,2,90,-14.53,-620,131.44,104.32,131.34,1,0.94,50.84,-69,-20,-220,115,140,11,0,32.8,32.8,19,-1,133,0.4,1,0,0,0,0,59.53,1,0,1,
1960050,-310,0,0,-310,2,-293,0,0,1,1,8,0.5,200,2,90,-10.08,-620,129.63,99.92,129.55,1.07,0.25,52.03,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,136,0.4,1,0,0,0,0,27.92,1,0,1,
1961050,-277,0,0,-277,2,-239,0,1,1,1,8,0.5,200,2,90,-5.76,-596.88,127.74,95.55,127.61,0.03,0.8,48.78,-69,-20,-220,115,140,11,0.1,32.8,32.8,19,-1,137,0.9,1,0,0,0,0,13.62,1,0,1,
1962050,-229,0,0,-229,2,-180,0,1,1,1,8,0.5,200,2,90,-0.87,-599.12,125.63,90.64,125.51,1.61,0.58,52.11,-69,-20,-220,115,140,11,0.3,32.8,32.8,19,-1,141,0.9,1,0,0,0,0,13.62,1,0,1,
1963051,-181,0,0,-181,2,-121,0,1,1,1,8,0.5,200,2,90,3.02,-596.97,123.4,86.69,123.26,1.19,0.88,48.84,-69,-20,-220,115,140,11,0.3,32.8,32.8,19,-1,145,0.9,1,0,0,0,0,27.19,1,0,1,
1964050,-137,0,0,-137,2,-60,0,1,1,1,8,0.5,200,2,90,7.49,-590.53,121,82.32,120.9,1.22,0.32,51.43,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,145,0.9,1,0,0,0,0,27.19,1,0,1,
1965069,-84,0,0,-84,2,-3,0,1,1,1,8,0.5,200,2,90,10.98,-580.46,118.59,78.73,118.38,0.97,0.49,23.43,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,146,0.9,1,0,0,0,0,59.53,1,0,1,
1966050,-33,0,0,-33,2,56,0,1,1,1,8,0.5,200,2,90,14.8,-566.44,116,75.09,115.9,1.58,0.66,50.78,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,150,0.9,1,0,0,0,0,59.53,1,0,1,
1967055,11,0,0,11,2,109,0,1,1,1,8,0.5,200,2,90,17,-549.87,113.44,72.78,113.32,0.72,0.24,147.23,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,150,0.6,1,0,0,0,0,27.74,1,0,1,
1968050,63,0,0,63,2,155,0,1,1,1,8,0.5,200,2,90,18.75,-531.54,110.96,71.16,110.81,1.1,1.1,48.23,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,150,0.6,1,0,0,0,0,27.74,1,0,1,
1969050,112,0,0,112,2,197,0,1,1,1,8,0.5,200,2,90,19.32,-511.59,108.4,70.65,108.36,-0.31,0.34,92.83,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,147,0.6,1,0,0,0,0,27.74,1,0,1,
1970050,153,0,0,153,1,224,3720,1,0,1,8,0.5,200,2,90,19.68,306,106.19,70.32,106.06,0.05,1.36,48.27,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,147,0.6,1,0,0,0,0,59.59,1,0,1,
1971050,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,18.65,306,103.98,71.33,103.9,0.18,1.79,51.9,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,147,0.6,1,0,0,0,0,59.59,1,0,1,
1972050,153,0,0,153,1,380,5470,1,0,1,8,0.5,200,2,90,17.88,306,102,72.15,101.93,-0.66,1.02,49.35,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,143,0.7,1,0,0,0,0,59.59,1,0,1,
1973050,153,0,0,153,1,425,6520,1,0,1,8,0.5,200,2,90,16.29,306,100.25,73.91,100.17,-0.79,1.14,52.08,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,143,0.7,1,0,0,0,0,9.94,1,0,1,
1974050,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,13.32,306,98.72,76.77,98.66,0.34,1.7,48.85,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,143,0.7,1,0,0,0,0,59.53,1,0,1,
1975050,153,0,0,153,1,458,8520,1,0,1,8,0.5,200,2,90,10.58,306,97.47,79.64,97.4,-1.55,1.27,51.44,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,141,0.9,1,0,0,0,0,59.53,1,0,1,
1976070,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,7.58,306,96.43,82.64,96.38,-0.75,0.89,24.13,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,139,0.9,1,0,0,0,0,59.62,1,0,1,
1977050,153,0,0,153,1,435,10520,1,0,1,8,0.5,200,2,90,4.71,306,95.67,85.48,95.63,-1.36,1.62,48.15,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,138,0.9,1,0,0,0,0,59.62,1,0,1,
1978057,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,0.53,306,95.17,89.63,95.15,-0.3,1.12,136.17,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,136,0.7,1,0,0,0,0,27.19,1,0,1,
1979051,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,-4.01,306,94.95,94.12,94.95,-0.84,0.26,49.47,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,132,0.7,1,0,0,0,0,13.62,1,0,1,
1980050,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,-7.33,306,94.98,97.49,94.99,-0.73,0.69,105.13,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,131,0.7,1,0,0,0,0,13.62,1,0,1,
1981050,153,0,0,153,1,265,14520,1,0,1,8,0.5,200,2,90,-12.03,306,95.26,102.42,95.29,-0.8,0.89,49.42,-69,-20,-220,115,140,11,0.6,32.8,32.8,19,-1,132,0.7,1,0,0,0,0,59.68,1,0,1,
1982050,153,0,0,153,2,153,0,1,0,1,8,0.5,200,2,90,-16.78,306,95.85,106.88,95.87,0.24,-0.29,51.77,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,127,0.7,1,0,0,0,0,27.16,1,0,1,
1983050,153,0,0,153,0,138,0,1,0,1,8,0.5,200,2,90,-21.9,306,96.66,112.08,96.7,-0.73,0.82,48.74,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,127,0.7,1,0,0,0,0,15,1,0,1,
1984050,115,0,0,115,0,66,0,1,0,1,8,0.5,200,2,90,-26.78,236,97.74,116.99,97.8,1.22,0.24,48.91,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,123,0.9,1,0,0,0,0,29.41,1,0,1,
1985050,65,0,0,65,0,-15,0,1,1,1,8,0.5,200,2,90,-31.39,205.03,99.09,121.42,99.15,0.59,1.39,50.67,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,124,0.9,1,0,0,0,0,29.41,1,0,1,
1986050,16,0,0,16,0,-92,0,1,1,1,8,0.5,200,2,90,-34.63,171.68,100.51,124.77,100.61,0.49,-0.04,48.28,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,119,0.9,1,0,0,0,0,59.53,1,0,1,
1987069,-32,0,0,-32,0,-168,0,1,1,1,8,0.5,200,2,90,-37.43,134.68,102.09,127.78,102.22,0.85,1.05,24,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,121,0.4,1,0,0,0,0,27.19,1,0,1,
1988050,-81,0,0,-81,0,-241,0,1,1,1,8,0.5,200,2,90,-40.13,95.19,103.72,130.32,103.82,1.14,0.48,49.04,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,118,0.4,1,0,0,0,0,59.53,1,0,1,
1989050,-130,0,0,-130,0,-309,0,1,1,1,8,0.5,200,2,90,-41.52,53.57,105.42,131.94,105.49,0.89,0.73,23.29,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,117,0.4,1,0,0,0,0,27.19,1,0,1,
1990050,-178,0,0,-178,0,-369,0,1,1,1,8,0.5,200,2,90,-43.24,10.75,107.07,133.21,107.16,1,0.61,48.78,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,120,0.6,1,0,0,0,0,27.19,1,0,1,
1991050,-226,0,0,-226,0,-418,0,1,1,1,8,0.5,200,2,90,-41.93,-31.45,108.61,132.08,108.7,0.92,0.45,102.71,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,119,0.6,1,0,0,0,0,27.19,1,0,1,
1992050,-277,0,0,-277,0,-459,0,1,1,1,8,0.5,200,2,90,-42.43,-73.76,110.05,132.39,110.13,1.08,1.1,52.02,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,120,0.6,1,0,0,0,0,27.16,1,0,1,
1993050,-322,0,0,-322,0,-492,0,1,1,1,8,0.5,200,2,90,-40.92,-115.38,111.39,130.75,111.44,0.94,0.54,48.91,-69,-20,-220,115,140,11,0.4,32.8,32.8,19,-1,122,0.7,1,0,0,0,0,59.47,1,0,1,
1994050,-326,0,0,-326,0,-326,0,0,1,1,8,0.5,200,2,90,-38.55,-652,112.49,128.51,112.53,1.45,0.61,51.27,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,121,0.7,1,0,0,0,0,27.95,1,0,1,
1995051,-326,0,0,-326,0,-326,0,0,1,1,8,0.5,200,2,90,-36.28,-652,113.4,126.09,113.44,0.28,0.84,48.81,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,123,0.7,1,0,0,0,0,27.95,1,0,1,
1996050,-326,0,0,-326,1,-608,29520,0,1,1,8,0.5,200,2,90,-33.15,-652,114.06,123.01,114.1,1.4,0.58,50.72,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,127,0.7,1,0,0,0,0,59.44,1,0,1,
1997050,-326,0,0,-326,0,-326,0,0,1,1,8,0.5,200,2,90,-30.47,-652,114.55,120.35,114.56,0.49,0.49,49.4,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,127,0.7,1,0,0,0,0,26.4,1,0,1,
1998069,-326,0,0,-326,0,-326,0,0,1,1,8,0.5,200,2,90,-28.39,-652,115.76,118.34,115.89,0.74,0.93,23.96,-69,-20,-220,115,140,11,0.5,32.8,32.8,19,-1,128,0.7,1,0,0,0,0,26.4,1,0,1,
