Millis,m_currentPosition,m_pressedButtonDebug,m_bytesToSent,CurrentPosition,CurrentDirection,TargetPosition,MSStopped,startButton,stopButton,parkingButton,m_P,m_I,m_D,m_goalType,m_goal,m_lastError,m_errorSum,m_lastFilteredYaw,,yaw,pitch,roll,freq,magMin[0],magMin[1],magMin[2],magMax[0],magMax[1],magMax[2],m_speed,m_speed.tripMileage,m_speed.totalMileage,m_speed.waterTemp,m_lampIntensity,m_wind.apparentAngle,m_wind.apparentSpeed,m_wind.displayInKnots,m_wind.displayInMpS,m_depth.anchorAlarm,m_depth.deepAlarm,m_depth.defective,m_depth.depthBelowTransductor,m_depth.metricUnits,m_depth.shallowAlarm,m_depth.unknown,Position,
375050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,-0.43,55.53,96.01,,96.76,10.58,-9.27,23.64,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,31.00,1.20,1,0,0,0,0,61.63,1,0,1,,
376050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,-1.66,53.76,96.21,,96.64,11.19,-8.15,51.16,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,32.00,1.20,1,0,0,0,0,28.68,1,0,1,,
377050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,0.17,53.54,96.07,,94.79,11.45,-7.38,107.16,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,33.00,1.30,1,0,0,0,0,28.68,1,0,1,,
378050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,-1.21,52.82,95.98,,96.11,11.68,-8.12,51.99,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,33.00,1.30,1,0,0,0,0,28.68,1,0,1,,
379051,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,-1.91,51.49,96.12,,97.36,11.17,-8.61,49.02,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,34.00,1.30,1,0,0,0,0,61.33,1,0,1,,
380050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,1.33,51.35,96.14,,93.37,11.50,-8.50,50.72,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,35.00,1.30,1,0,0,0,0,61.33,1,0,1,,
381050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,0.11,51.75,95.86,,94.65,11.22,-8.01,49.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,34.00,1.30,1,0,0,0,0,7.65,1,0,1,,
382050,8,0,0,8,1,8,45388,1,1,1,2.00,0.20,8.00,2,95.00,1.41,52.28,95.67,,93.43,11.36,-8.42,51.42,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,33.00,1.30,1,0,0,0,0,60.53,1,0,1,,
383050,14,0,0,14,0,9,0,1,1,1,2.00,0.20,8.00,2,95.00,-0.36,52.68,95.46,,94.99,11.08,-8.12,48.89,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,33.00,1.30,1,0,0,0,0,60.53,1,0,1,,
384070,10,0,0,10,1,10,55620,1,1,1,2.00,0.20,8.00,2,95.00,0.63,53.45,95.25,,94.62,11.23,-7.35,23.30,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,34.00,1.30,1,0,0,0,0,60.53,1,0,1,,
385050,10,0,0,10,1,10,55620,1,1,1,2.00,0.20,8.00,2,95.00,0.68,53.55,95.19,,94.55,10.60,-8.48,51.72,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,33.00,1.20,1,0,0,0,0,60.53,1,0,1,,
386070,10,0,0,10,1,10,55620,1,1,1,2.00,0.20,8.00,2,95.00,-0.55,53.44,95.18,,95.00,12.38,-8.18,23.36,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,33.00,1.20,1,0,0,0,0,60.53,1,0,1,,
387050,10,0,0,10,1,10,55620,1,1,1,2.00,0.20,8.00,2,95.00,-0.11,53.97,95.04,,95.00,11.85,-8.63,52.11,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,33.00,1.20,1,0,0,0,0,60.53,1,0,1,,
388057,10,0,0,10,1,10,55620,1,1,1,2.00,0.20,8.00,2,95.00,1.63,55.63,94.81,,93.45,11.70,-7.86,133.76,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,34.00,1.20,1,0,0,0,0,60.26,1,0,1,,
389050,10,0,0,10,1,10,55620,1,1,1,2.00,0.20,8.00,2,95.00,-0.00,55.25,94.73,,95.82,11.20,-8.53,51.30,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,34.00,1.20,1,0,0,0,0,60.26,1,0,1,,
390050,17,0,0,17,1,14,62129,1,1,1,2.00,0.20,8.00,2,95.00,1.29,57.61,94.52,,93.24,12.38,-8.52,95.17,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,35.00,1.20,1,0,0,0,0,60.02,1,0,1,,
391050,17,0,0,17,0,11,0,1,1,1,2.00,0.20,8.00,2,95.00,-0.38,58.34,94.41,,95.18,12.38,-9.03,50.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,36.00,1.20,1,0,0,0,0,27.25,1,0,1,,
392050,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,-0.03,58.19,94.50,,94.87,11.93,-8.54,51.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,37.00,1.20,1,0,0,0,0,15.12,1,0,1,,
393050,12,0,0,12,1,14,63670,1,1,1,2.00,0.20,8.00,2,95.00,1.63,59.45,94.46,,93.12,11.91,-9.08,49.54,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,37.00,1.30,1,0,0,0,0,15.12,1,0,1,,
394050,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,2.08,60.69,94.42,,92.47,12.30,-8.92,50.34,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,36.00,1.30,1,0,0,0,0,15.12,1,0,1,,
395051,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,-1.87,59.97,94.43,,97.06,10.52,-8.62,48.80,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,34.00,1.30,1,0,0,0,0,15.12,1,0,1,,
396050,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,-1.14,58.99,94.82,,95.25,11.45,-7.73,50.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,34.00,1.30,1,0,0,0,0,15.12,1,0,1,,
397070,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,1.20,59.34,94.82,,94.20,9.36,-7.60,23.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,33.00,1.30,1,0,0,0,0,56.33,1,0,1,,
398050,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,-0.65,59.46,94.79,,95.59,10.81,-7.88,50.63,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,32.00,1.30,1,0,0,0,0,56.33,1,0,1,,
399055,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,0.54,59.72,94.89,,94.17,11.41,-7.88,139.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,31.00,1.10,1,0,0,0,0,55.63,1,0,1,,
400050,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,-0.57,59.95,94.88,,95.28,10.71,-7.58,48.90,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,30.00,1.10,1,0,0,0,0,55.63,1,0,1,,
401050,12,0,0,12,1,12,63670,1,1,1,2.00,0.20,8.00,2,95.00,-1.69,58.72,95.08,,96.41,11.16,-8.04,104.87,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,31.00,1.10,1,0,0,0,0,55.63,1,0,1,,
402050,12,0,0,12,0,4,0,1,1,1,2.00,0.20,8.00,2,95.00,-4.08,55.93,95.34,,99.59,11.01,-8.37,48.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,31.00,1.10,1,0,0,0,0,55.63,1,0,1,,
403050,10,0,0,10,1,10,9534,1,1,1,2.00,0.20,8.00,2,95.00,0.30,54.90,95.78,,94.50,11.36,-8.52,50.95,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,30.00,1.10,1,0,0,0,0,55.63,1,0,1,,
404050,11,0,0,11,1,11,9534,1,1,1,2.00,0.20,8.00,2,95.00,-1.31,53.90,95.71,,96.57,11.38,-8.70,47.91,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,31.00,1.10,1,0,0,0,0,18.20,1,0,1,,
405050,11,0,0,11,1,11,9534,1,1,1,2.00,0.20,8.00,2,95.00,-0.77,52.90,95.78,,95.71,11.20,-8.50,51.19,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,31.00,1.10,1,0,0,0,0,18.20,1,0,1,,
406050,6,0,0,6,1,6,12834,1,1,1,2.00,0.20,8.00,2,95.00,-1.15,51.01,95.90,,96.45,10.91,-8.15,48.53,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,31.00,1.10,1,0,0,0,0,54.32,1,0,1,,
407050,12,0,0,12,1,12,13539,1,1,1,2.00,0.20,8.00,2,95.00,1.18,52.20,95.75,,93.53,12.02,-8.49,51.40,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,32.00,1.20,1,0,0,0,0,54.32,1,0,1,,
408070,12,0,0,12,0,5,0,1,1,1,2.00,0.20,8.00,2,95.00,-2.41,51.38,95.62,,97.21,11.63,-8.44,24.01,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,33.00,1.20,1,0,0,0,0,53.80,1,0,1,,
409050,6,0,0,6,1,6,15192,1,1,1,2.00,0.20,8.00,2,95.00,-0.61,50.93,95.68,,95.33,10.15,-7.96,48.15,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,34.00,1.30,1,0,0,0,0,53.80,1,0,1,,
410050,6,0,0,6,1,6,15192,1,1,1,2.00,0.20,8.00,2,95.00,0.31,51.47,95.48,,94.79,10.98,-6.76,23.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,34.00,1.30,1,0,0,0,0,53.80,1,0,1,,
411051,6,0,0,6,1,10,15192,1,1,1,2.00,0.20,8.00,2,95.00,0.65,50.92,95.48,,94.05,11.59,-7.74,48.52,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,34.00,1.30,1,0,0,0,0,53.80,1,0,1,,
412050,6,0,0,6,2,14,0,1,1,1,2.00,0.20,8.00,2,95.00,2.55,51.72,95.29,,92.26,12.52,-9.14,103.48,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,34.00,1.20,1,0,0,0,0,53.80,1,0,1,,
413050,13,0,0,13,1,18,19084,1,1,1,2.00,0.20,8.00,2,95.00,2.91,54.42,94.73,,92.45,11.99,-8.66,48.09,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,33.00,1.20,1,0,0,0,0,53.80,1,0,1,,
414050,18,0,0,18,1,18,20034,1,1,1,2.00,0.20,8.00,2,95.00,2.35,56.67,94.37,,92.71,11.41,-8.64,51.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,20.00,-1,34.00,1.20,1,0,0,0,0,53.80,1,0,1,,
415050,18,0,0,18,1,16,20034,1,1,1,2.00,0.20,8.00,2,95.00,2.82,58.94,94.12,,92.00,12.38,-8.84,48.71,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.20,1.82,45.40,21.00,-1,35.00,1.20,1,0,0,0,0,53.80,1,0,1,,
416050,14,0,0,14,1,14,22584,1,1,1,2.00,0.20,8.00,2,95.00,3.47,60.90,93.84,,91.57,12.38,-8.94,48.87,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,35.00,1.20,1,0,0,0,0,53.80,1,0,1,,
417050,14,0,0,14,1,14,22584,1,1,1,2.00,0.20,8.00,2,95.00,2.33,63.20,93.58,,92.81,11.71,-9.10,51.40,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,36.00,1.20,1,0,0,0,0,52.73,1,0,1,,
418050,14,0,0,14,1,13,22584,1,1,1,2.00,0.20,8.00,2,95.00,0.51,63.85,93.56,,95.05,11.62,-8.84,48.73,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,36.00,1.20,1,0,0,0,0,10.67,1,0,1,,
419070,14,0,0,14,1,14,22584,1,1,1,2.00,0.20,8.00,2,95.00,0.72,64.63,93.62,,94.61,12.40,-9.16,23.78,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,35.00,1.20,1,0,0,0,0,10.67,1,0,1,,
420050,14,0,0,14,1,14,22584,1,1,1,2.00,0.20,8.00,2,95.00,2.37,66.90,93.57,,92.88,12.14,-8.60,48.27,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,35.00,1.20,1,0,0,0,0,10.67,1,0,1,,
421050,14,0,0,14,2,19,0,1,1,1,2.00,0.20,8.00,2,95.00,2.92,69.64,93.33,,92.97,9.63,-9.38,23.10,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,35.00,1.20,1,0,0,0,0,52.46,1,0,1,,
422050,19,0,0,19,1,19,27991,1,1,1,2.00,0.20,8.00,2,95.00,2.13,71.45,93.35,,92.59,12.41,-8.78,48.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,35.00,1.20,1,0,0,0,0,16.67,1,0,1,,
423050,19,0,0,19,1,19,27991,1,1,1,2.00,0.20,8.00,2,95.00,0.66,72.97,93.34,,94.52,10.91,-9.03,98.19,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,21.00,-1,34.00,1.10,1,0,0,0,0,16.67,1,0,1,,
424050,19,0,0,19,1,19,27991,1,1,1,2.00,0.20,8.00,2,95.00,-0.20,72.91,93.68,,95.00,12.31,-8.28,52.05,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.30,1.82,45.40,20.00,-1,33.00,1.10,1,0,0,0,0,16.67,1,0,1,,
425050,15,0,0,15,1,13,31534,1,1,1,2.00,0.20,8.00,2,95.00,-0.61,72.43,93.86,,95.65,11.05,-8.22,48.64,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,1.92,45.40,20.00,-1,34.00,1.10,1,0,0,0,0,24.14,1,0,1,,
426050,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,0.79,72.83,94.04,,94.33,10.89,-8.26,52.59,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,33.00,1.10,1,0,0,0,0,24.14,1,0,1,,
427051,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,0.13,72.94,94.13,,95.87,10.24,-8.77,48.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,34.00,1.10,1,0,0,0,0,24.14,1,0,1,,
428050,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,-1.91,71.38,94.60,,96.69,11.54,-8.87,52.15,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,35.00,1.80,1,0,0,0,0,24.14,1,0,1,,
429050,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,-0.34,70.74,94.75,,95.53,11.44,-8.07,48.05,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,36.00,1.80,1,0,0,0,0,13.62,1,0,1,,
430068,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,-1.43,70.74,94.74,,96.52,10.50,-6.91,24.25,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,37.00,1.80,1,0,0,0,0,51.76,1,0,1,,
431050,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,0.73,71.50,94.74,,94.53,10.84,-9.11,48.91,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,36.00,1.80,1,0,0,0,0,51.76,1,0,1,,
432056,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,-0.15,71.25,94.77,,95.15,12.09,-9.40,139.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,37.00,1.80,1,0,0,0,0,10.67,1,0,1,,
433050,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,0.30,70.83,94.88,,94.97,11.51,-8.41,52.13,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,36.00,1.80,1,0,0,0,0,10.67,1,0,1,,
434050,15,0,0,15,1,15,31534,1,1,1,2.00,0.20,8.00,2,95.00,1.05,71.65,94.79,,94.90,10.27,-8.22,103.14,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,35.00,1.80,1,0,0,0,0,51.36,1,0,1,,
435050,15,0,0,15,1,9,31534,1,1,1,2.00,0.20,8.00,2,95.00,-2.69,69.57,95.06,,97.69,11.71,-9.16,50.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,35.00,1.80,1,0,0,0,0,51.36,1,0,1,,
436050,10,0,0,10,1,10,42234,1,1,1,2.00,0.20,8.00,2,95.00,-0.88,69.00,95.20,,95.95,10.77,-9.00,48.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,34.00,1.00,1,0,0,0,0,10.67,1,0,1,,
437050,10,0,0,10,1,10,42234,1,1,1,2.00,0.20,8.00,2,95.00,0.89,68.61,95.36,,94.01,12.40,-8.19,51.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,34.00,1.00,1,0,0,0,0,10.67,1,0,1,,
438050,10,0,0,10,1,15,42234,1,1,1,2.00,0.20,8.00,2,95.00,1.37,68.38,95.25,,93.15,12.75,-8.96,48.77,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,34.00,1.00,1,0,0,0,0,10.67,1,0,1,,
439050,20,0,0,20,1,20,45534,1,1,1,2.00,0.20,8.00,2,95.00,0.85,70.16,94.78,,94.42,10.83,-8.49,51.40,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,35.00,1.10,1,0,0,0,0,10.67,1,0,1,,
440050,20,0,0,20,1,20,45534,1,1,1,2.00,0.20,8.00,2,95.00,1.55,72.69,94.47,,94.02,11.58,-9.19,51.02,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,34.00,1.10,1,0,0,0,0,10.70,1,0,1,,
441069,9,0,0,9,1,9,47853,1,1,1,2.00,0.20,8.00,2,95.00,-1.68,70.52,94.80,,96.37,12.13,-8.74,23.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,34.00,1.10,1,0,0,0,0,51.02,1,0,1,,
442050,9,0,0,9,1,9,47853,1,1,1,2.00,0.20,8.00,2,95.00,0.03,70.48,94.89,,95.16,11.23,-8.53,51.17,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,33.00,1.30,1,0,0,0,0,51.02,1,0,1,,
443056,9,0,0,9,1,9,47853,1,1,1,2.00,0.20,8.00,2,95.00,-1.46,69.57,95.02,,97.08,12.16,-9.04,139.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,32.00,1.30,1,0,0,0,0,51.02,1,0,1,,
444050,9,0,0,9,1,9,47853,1,1,1,2.00,0.20,8.00,2,95.00,0.35,68.60,95.29,,94.61,11.59,-8.83,51.33,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,32.00,1.30,1,0,0,0,0,12.16,1,0,1,,
445050,17,0,0,17,0,12,0,1,1,1,2.00,0.20,8.00,2,95.00,-0.82,69.39,95.10,,95.89,10.51,-9.40,94.84,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,33.00,1.30,1,0,0,0,0,50.96,1,0,1,,
446050,13,0,0,13,1,13,52191,1,1,1,2.00,0.20,8.00,2,95.00,-1.07,68.26,95.29,,96.24,12.03,-8.60,50.94,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,33.00,1.30,1,0,0,0,0,50.96,1,0,1,,
447050,13,0,0,13,1,13,52191,1,1,1,2.00,0.20,8.00,2,95.00,-1.29,68.14,95.30,,96.56,11.28,-9.17,48.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,34.00,1.20,1,0,0,0,0,13.69,1,0,1,,
448050,13,0,0,13,1,13,52191,1,1,1,2.00,0.20,8.00,2,95.00,-1.61,66.56,95.62,,96.07,12.82,-8.52,48.91,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,20.00,-1,34.00,1.20,1,0,0,0,0,51.11,1,0,1,,
449050,13,0,0,13,1,13,52191,1,1,1,2.00,0.20,8.00,2,95.00,-0.25,66.65,95.52,,95.08,11.61,-8.31,51.25,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,35.00,1.20,1,0,0,0,0,25.66,1,0,1,,
450050,13,0,0,13,1,11,52191,1,1,1,2.00,0.20,8.00,2,95.00,-1.12,66.59,95.41,,96.24,12.41,-9.08,48.88,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.40,45.70,45.70,21.00,-1,35.00,1.20,1,0,0,0,0,50.23,1,0,1,,
451050,13,0,0,13,0,7,0,1,1,1,2.00,0.20,8.00,2,95.00,-2.72,65.18,95.44,,98.33,11.90,-9.19,50.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,36.00,1.20,1,0,0,0,0,50.23,1,0,1,,
452070,7,0,0,7,1,7,58193,1,1,1,2.00,0.20,8.00,2,95.00,-1.08,63.22,95.84,,95.54,11.51,-8.51,23.29,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,36.00,1.30,1,0,0,0,0,22.68,1,0,1,,
453050,7,0,0,7,1,7,58193,1,1,1,2.00,0.20,8.00,2,95.00,-0.06,62.10,95.81,,94.99,12.62,-9.65,51.27,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,37.00,1.30,1,0,0,0,0,22.68,1,0,1,,
454070,7,0,0,7,1,7,58193,1,1,1,2.00,0.20,8.00,2,95.00,-3.26,59.59,95.95,,98.05,13.99,-9.57,23.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,36.00,1.30,1,0,0,0,0,22.68,1,0,1,,
455050,7,0,0,7,2,13,0,1,1,1,2.00,0.20,8.00,2,95.00,0.65,60.14,95.82,,94.74,11.31,-8.58,51.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,37.00,1.30,1,0,0,0,0,13.69,1,0,1,,
456050,13,0,0,13,0,6,0,1,1,1,2.00,0.20,8.00,2,95.00,-2.73,58.34,95.80,,98.33,11.62,-8.77,23.64,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,37.00,1.30,1,0,0,0,0,13.69,1,0,1,,
457050,7,0,0,7,1,7,63234,1,1,1,2.00,0.20,8.00,2,95.00,-1.87,57.26,95.99,,96.63,11.87,-8.76,49.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,38.00,1.30,1,0,0,0,0,49.53,1,0,1,,
458050,7,0,0,7,1,7,63234,1,1,1,2.00,0.20,8.00,2,95.00,-0.53,56.48,95.99,,96.50,11.40,-8.79,109.84,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,38.00,1.40,1,0,0,0,0,49.56,1,0,1,,
459051,7,0,0,7,1,7,63234,1,1,1,2.00,0.20,8.00,2,95.00,-3.72,53.47,96.25,,98.87,12.28,-9.16,49.49,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,36.00,1.40,1,0,0,0,0,49.56,1,0,1,,
460050,7,0,0,7,2,12,0,1,1,1,2.00,0.20,8.00,2,95.00,1.30,53.29,96.27,,93.68,11.88,-9.04,51.01,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,35.00,1.60,1,0,0,0,0,49.56,1,0,1,,
461050,13,0,0,13,1,13,1498,1,1,1,2.00,0.20,8.00,2,95.00,1.11,53.85,95.98,,93.83,12.07,-9.13,48.89,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,34.00,1.60,1,0,0,0,0,49.56,1,0,1,,
462050,13,0,0,13,0,7,0,1,1,1,2.00,0.20,8.00,2,95.00,-1.42,53.61,95.82,,96.44,11.33,-8.96,52.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,34.00,1.60,1,0,0,0,0,49.56,1,0,1,,
463050,8,0,0,8,1,8,3598,1,1,1,2.00,0.20,8.00,2,95.00,-0.23,52.61,95.85,,95.44,10.92,-8.26,48.85,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,21.00,-1,35.00,1.60,1,0,0,0,0,49.56,1,0,1,,
464050,8,0,0,8,1,8,3598,1,1,1,2.00,0.20,8.00,2,95.00,-2.24,50.66,96.06,,97.21,11.38,-8.95,49.46,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,33.00,1.60,1,0,0,0,0,49.56,1,0,1,,
465070,8,0,0,8,1,8,3598,1,1,1,2.00,0.20,8.00,2,95.00,-2.39,48.63,96.24,,97.75,10.47,-7.92,23.79,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.50,45.70,45.70,20.00,-1,34.00,1.60,1,0,0,0,0,49.56,1,0,1,,
