Millis	m_currentPosition	m_pressedButtonDebug	m_bytesToSent	CurrentPosition	CurrentDirection	TargetPosition	MSStopped	startButton	stopButton	parkingButton	m_P	m_I	m_D	m_goalType	m_goal	m_lastError	m_errorSum	m_lastFilteredYaw		yaw	filteredYaw	pitch	roll	freq	magMin[0]	magMin[1]	magMin[2]	magMax[0]	magMax[1]	magMax[2]	m_speed	m_speed.tripMileage	m_speed.totalMileage	m_speed.waterTemp	m_lampIntensity	m_wind.apparentAngle	m_wind.apparentSpeed	m_wind.displayInKnots	m_wind.displayInMpS	m_depth.anchorAlarm	m_depth.deepAlarm	m_depth.defective	m_depth.depthBelowTransductor	m_depth.metricUnits	m_depth.shallowAlarm	m_depth.unknown	Position	
95050	-224	0	0	-224	2	-103	0	0	1	1	20.00	3.79	82.00	2	120.00	3.02	-59.63	132.10		116.54	132.04	16.11	-176.26	49.78	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.90	17.30	17.30	17.00	-1	344.00	0.70	1	0	0	0	0	7.68	1	0	1		
96069	-178	0	0	-178	2	7	0	1	1	1	20.00	3.79	82.00	2	120.00	6.27	-53.64	131.06		113.77	130.97	14.72	-175.86	23.57	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.90	17.30	17.30	18.00	-1	341.00	0.60	1	0	0	0	0	7.68	1	0	1		
97050	-136	0	0	-136	2	157	0	1	1	1	20.00	3.79	82.00	2	120.00	11.24	-43.93	129.90		107.68	129.82	16.39	-176.76	50.74	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.90	17.30	17.30	17.00	-1	345.00	0.60	1	0	0	0	0	7.68	1	0	1		
98069	-94	0	0	-94	2	404	0	1	1	1	20.00	3.79	82.00	2	120.00	18.52	-26.61	128.33		101.41	128.20	16.07	-174.98	23.69	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.90	17.30	17.30	18.00	-1	351.00	0.60	1	0	0	0	0	7.68	1	0	1		
99050	-54	0	0	-54	2	446	0	1	1	1	20.00	3.79	82.00	2	120.00	17.71	-8.36	126.72		102.56	126.63	15.27	-176.89	51.39	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.80	17.30	17.30	18.00	-1	350.00	0.60	1	0	0	0	0	7.68	1	0	1		
100055	-7	0	0	-7	2	499	0	1	1	1	20.00	3.79	82.00	2	120.00	17.93	7.91	125.32		102.81	125.25	14.26	-175.93	146.03	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.80	17.30	17.30	18.00	-1	344.00	0.60	1	0	0	0	0	7.68	1	0	1		
101050	44	0	0	44	2	635	0	1	1	1	20.00	3.79	82.00	2	120.00	20.55	27.13	123.91		99.46	123.82	15.01	-175.96	52.03	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.70	17.30	17.30	18.00	-1	348.00	0.60	1	0	0	0	0	7.59	1	0	1		
102055	87	0	0	87	2	818	0	1	1	1	20.00	3.79	82.00	2	120.00	24.49	50.96	122.28		94.90	122.17	15.67	-176.79	146.71	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.70	17.30	17.30	17.00	-1	355.00	0.60	1	0	0	0	0	7.59	1	0	1		
103050	131	0	0	131	2	878	0	1	1	1	20.00	3.79	82.00	2	120.00	23.61	74.62	120.66		96.37	120.57	14.84	-174.77	52.06	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.70	17.30	17.30	17.00	-1	357.00	0.30	1	0	0	0	0	7.59	1	0	1		
104050	174	0	0	174	2	761	0	1	1	1	20.00	3.79	82.00	2	120.00	16.14	92.56	119.42		104.28	119.36	13.60	-176.96	93.42	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.70	17.30	17.30	18.00	-1	353.00	0.30	1	0	0	0	0	7.59	1	0	1		
105050	218	0	0	218	2	781	0	1	1	1	20.00	3.79	82.00	2	120.00	15.17	107.84	118.53		104.57	118.48	14.63	-175.59	48.83	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.60	17.30	17.30	17.00	-1	353.00	0.30	1	0	0	0	0	7.59	1	0	1		
106050	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	16.86	63.85	117.58		102.96	117.55	15.59	-176.58	51.44	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.60	17.30	17.30	17.00	-1	358.00	0.30	1	0	0	0	0	7.59	1	0	1		
107051	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	15.72	63.85	116.69		104.42	116.64	14.19	-175.55	48.86	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.60	17.30	17.30	17.00	-1	355.00	0.30	1	0	0	0	0	12.56	1	0	1		
108050	242	0	0	242	1	504	42071	1	0	1	20.00	3.79	82.00	2	120.00	10.04	63.85	116.11		110.41	116.09	14.14	-176.61	51.40	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.50	17.30	17.30	17.00	-1	351.00	0.30	1	0	0	0	0	12.56	1	0	1		
109050	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	8.46	63.85	115.85		111.56	115.83	14.66	-175.69	49.43	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.50	17.30	17.30	18.00	-1	350.00	0.30	1	0	0	0	0	12.56	1	0	1		
110050	242	0	0	242	1	382	44064	1	0	1	20.00	3.79	82.00	2	120.00	5.88	63.85	115.58		114.50	115.58	13.78	-176.43	51.39	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.50	17.30	17.30	18.00	-1	352.00	0.50	1	0	0	0	0	7.80	1	0	1		
111069	242	0	0	242	0	206	0	1	0	1	20.00	3.79	82.00	2	120.00	-0.78	63.85	115.70		121.13	115.72	15.02	-176.21	23.55	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.50	17.30	17.30	17.00	-1	352.00	0.50	1	0	0	0	0	179.31	1	0	1		
112050	204	0	0	204	0	168	0	1	0	1	20.00	3.79	82.00	2	120.00	-1.40	54.62	116.05		121.68	116.07	14.01	-175.78	49.43	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	18.00	-1	352.00	0.50	1	0	0	0	0	179.31	1	0	1		
113069	162	0	0	162	0	82	0	1	1	1	20.00	3.79	82.00	2	120.00	-3.80	51.10	116.45		124.35	116.49	14.19	-176.59	24.28	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	17.00	-1	348.00	0.80	1	0	0	0	0	179.31	1	0	1		
114050	113	0	0	113	0	-53	0	1	1	1	20.00	3.79	82.00	2	120.00	-8.00	43.43	117.10		128.28	117.13	14.11	-175.77	49.42	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	346.00	0.80	1	0	0	0	0	179.31	1	0	1		
115056	70	0	0	70	0	-75	0	1	1	1	20.00	3.79	82.00	2	120.00	-8.48	36.55	117.67		128.89	117.72	14.60	-176.32	147.23	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	18.00	-1	344.00	0.80	1	0	0	0	0	179.31	1	0	1		
116050	28	0	0	28	0	-167	0	1	1	1	20.00	3.79	82.00	2	120.00	-9.95	25.84	118.47		129.90	118.50	14.54	-175.69	48.81	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	344.00	1.10	1	0	0	0	0	11.34	1	0	1		
117050	-19	0	0	-19	0	-206	0	1	1	1	20.00	3.79	82.00	2	120.00	-10.68	16.27	119.11		130.72	119.15	14.65	-176.69	92.76	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	343.00	1.10	1	0	0	0	0	11.34	1	0	1		
118050	-63	0	0	-63	0	-308	0	1	1	1	20.00	3.79	82.00	2	120.00	-12.78	3.48	119.92		132.88	119.95	14.57	-175.41	48.82	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	337.00	1.10	1	0	0	0	0	11.34	1	0	1		
119050	-105	0	0	-105	0	-260	0	1	1	1	20.00	3.79	82.00	2	120.00	-9.87	-5.91	120.50		130.32	120.53	14.77	-176.78	51.27	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	337.00	1.10	1	0	0	0	0	11.34	1	0	1		
120050	-148	0	0	-148	0	-357	0	1	1	1	20.00	3.79	82.00	2	120.00	-11.60	-18.21	121.20		131.47	121.24	14.63	-176.24	50.74	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	17.00	-1	331.00	1.10	1	0	0	0	0	11.34	1	0	1		
121050	-193	0	0	-193	0	-331	0	1	1	1	20.00	3.79	82.00	2	120.00	-8.97	-28.59	121.79		128.19	121.82	14.93	-175.46	48.23	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	18.00	-1	329.00	1.10	1	0	0	0	0	11.34	1	0	1		
122050	-215	0	0	-215	0	-234	0	1	1	1	20.00	3.79	82.00	2	120.00	-5.07	-32.90	121.98		125.23	121.99	16.09	-176.76	52.07	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	17.00	-1	331.00	1.10	1	0	0	0	0	9.08	1	0	1		
123051	-247	0	0	-247	1	-247	57464	0	1	1	20.00	3.79	82.00	2	120.00	-4.41	-65.17	122.20		124.96	122.21	15.15	-175.80	49.43	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	18.00	-1	329.00	1.10	1	0	0	0	0	9.88	1	0	1		
124068	-247	0	0	-247	0	-247	0	0	1	1	20.00	3.79	82.00	2	120.00	-6.98	-65.17	122.41		127.05	122.44	14.73	-176.19	24.14	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	18.00	-1	327.00	1.10	1	0	0	0	0	178.28	1	0	1		
125050	-247	0	0	-247	0	-247	0	0	1	1	20.00	3.79	82.00	2	120.00	-5.04	-65.17	122.69		124.46	122.70	15.81	-176.48	48.80	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	322.00	1.10	1	0	0	0	0	75.35	1	0	1		
126055	-247	0	0	-247	0	-247	0	0	1	1	20.00	3.79	82.00	2	120.00	-1.43	-65.17	122.68		120.96	122.68	14.76	-175.78	147.32	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	324.00	1.00	1	0	0	0	0	75.35	1	0	1		
127050	-240	0	0	-240	0	-240	0	0	1	1	20.00	3.79	82.00	2	120.00	-0.72	-63.32	122.52		121.09	122.51	14.51	-176.69	49.44	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	324.00	1.00	1	0	0	0	0	15.88	1	0	1		
128050	-240	0	0	-240	1	-152	62064	0	1	1	20.00	3.79	82.00	2	120.00	3.31	-63.32	122.39		116.72	122.37	15.75	-175.86	86.45	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	320.00	1.00	1	0	0	0	0	15.88	1	0	1		
129050	-200	0	0	-200	2	-93	0	1	1	1	20.00	3.79	82.00	2	120.00	4.44	-57.17	121.98		115.52	121.96	15.07	-176.22	52.07	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	323.00	1.00	1	0	0	0	0	9.11	1	0	1		
130050	-156	0	0	-156	2	-105	0	1	1	1	20.00	3.79	82.00	2	120.00	3.31	-53.03	121.61		116.78	121.60	15.46	-175.97	49.28	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	321.00	1.00	1	0	0	0	0	9.11	1	0	1		
131050	-113	0	0	-113	2	-52	0	1	1	1	20.00	3.79	82.00	2	120.00	4.95	-48.51	121.27		115.13	121.25	15.36	-176.31	51.39	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	326.00	1.00	1	0	0	0	0	9.11	1	0	1		
132050	-71	0	0	-71	2	11	0	1	1	1	20.00	3.79	82.00	2	120.00	6.81	-42.36	120.84		113.00	120.82	15.21	-175.48	48.83	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	327.00	0.80	1	0	0	0	0	178.34	1	0	1		
133050	-26	0	0	-26	2	167	0	1	1	1	20.00	3.79	82.00	2	120.00	11.15	-30.99	120.16		109.03	120.12	15.96	-177.24	51.41	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	328.00	0.80	1	0	0	0	0	76.11	1	0	1		
134050	18	0	0	18	2	237	0	1	1	1	20.00	3.79	82.00	2	120.00	12.57	-18.79	119.43		107.14	119.40	15.80	-174.88	48.83	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	324.00	0.80	1	0	0	0	0	19.63	1	0	1		
135068	61	0	0	61	2	259	0	1	1	1	20.00	3.79	82.00	2	120.00	11.31	-6.36	118.68		109.27	118.63	14.82	-177.57	24.13	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	321.00	0.70	1	0	0	0	0	19.63	1	0	1		
136050	108	0	0	108	2	227	0	1	1	1	20.00	3.79	82.00	2	120.00	8.87	2.95	118.16		110.81	118.14	15.56	-175.65	52.06	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	324.00	0.70	1	0	0	0	0	19.63	1	0	1		
137055	148	0	0	148	2	191	0	1	1	1	20.00	3.79	82.00	2	120.00	6.58	10.09	117.80		112.98	117.78	16.10	-176.03	145.69	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	328.00	0.70	1	0	0	0	0	12.86	1	0	1		
138050	194	0	0	194	1	197	6928	1	1	1	20.00	3.79	82.00	2	120.00	5.81	16.00	117.51		115.27	117.50	15.92	-176.77	50.78	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	17.00	-1	328.00	0.70	1	0	0	0	0	12.86	1	0	1		
139051	172	0	0	172	0	53	0	1	1	1	20.00	3.79	82.00	2	120.00	-0.35	17.21	117.53		120.91	117.54	15.11	-175.27	92.83	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.00	17.30	17.30	18.00	-1	326.00	0.50	1	0	0	0	0	12.86	1	0	1		
140050	126	0	0	126	0	-1	0	1	1	1	20.00	3.79	82.00	2	120.00	-2.19	15.61	117.75		122.74	117.77	15.13	-177.11	50.75	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	17.00	-1	331.00	0.50	1	0	0	0	0	12.86	1	0	1		
141050	80	0	0	80	0	-109	0	1	1	1	20.00	3.79	82.00	2	120.00	-5.52	9.87	118.19		125.74	118.21	15.32	-175.26	49.41	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	18.00	-1	334.00	0.50	1	0	0	0	0	12.86	1	0	1		
142050	39	0	0	39	0	-251	0	1	1	1	20.00	3.79	82.00	2	120.00	-10.05	0.72	118.78		130.60	118.82	15.73	-177.01	51.40	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	17.00	-1	333.00	0.50	1	0	0	0	0	12.86	1	0	1		
143050	-10	0	0	-10	0	-336	0	1	1	1	20.00	3.79	82.00	2	120.00	-11.37	-11.09	119.58		131.50	119.62	15.44	-174.76	49.49	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	18.00	-1	332.00	1.00	1	0	0	0	0	9.48	1	0	1		
144050	-60	0	0	-60	0	-378	0	1	1	1	20.00	3.79	82.00	2	120.00	-11.42	-23.19	120.36		131.25	120.38	15.55	-177.00	48.87	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	17.00	-1	325.00	1.00	1	0	0	0	0	10.79	1	0	1		
145050	-103	0	0	-103	0	-514	0	1	1	1	20.00	3.79	82.00	2	120.00	-15.28	-37.71	121.13		135.64	121.18	15.08	-175.93	51.41	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.10	17.30	17.30	18.00	-1	325.00	1.00	1	0	0	0	0	10.79	1	0	1		
146069	-142	0	0	-142	0	-596	0	1	1	1	20.00	3.79	82.00	2	120.00	-15.77	-53.99	122.08		135.43	122.14	15.62	-175.90	23.69	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	321.00	0.80	1	0	0	0	0	10.79	1	0	1		
147050	-187	0	0	-187	0	-622	0	1	1	1	20.00	3.79	82.00	2	120.00	-14.88	-68.90	122.86		134.03	122.90	15.45	-176.01	50.74	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	322.00	0.80	1	0	0	0	0	9.63	1	0	1		
148069	-227	0	0	-227	0	-622	0	1	1	1	20.00	3.79	82.00	2	120.00	-12.77	-82.70	123.55		132.77	123.59	16.12	-176.03	23.56	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	18.00	-1	324.00	0.80	1	0	0	0	0	178.70	1	0	1		
149050	-250	0	0	-250	1	-638	17528	0	1	1	20.00	3.79	82.00	2	120.00	-11.99	-65.96	124.08		131.90	124.11	15.37	-176.24	52.06	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	322.00	0.80	1	0	0	0	0	178.70	1	0	1		
150054	-250	0	0	-250	0	-250	0	0	1	1	20.00	3.79	82.00	2	120.00	-9.72	-65.96	124.53		129.50	124.55	16.20	-175.84	147.84	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	326.00	0.80	1	0	0	0	0	16.61	1	0	1		
151050	-250	0	0	-250	0	-250	0	0	1	1	20.00	3.79	82.00	2	120.00	-7.07	-65.96	124.78		127.13	124.79	15.41	-176.17	52.06	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	18.00	-1	328.00	0.80	1	0	0	0	0	16.61	1	0	1		
152050	-250	0	0	-250	0	-250	0	0	1	1	20.00	3.79	82.00	2	120.00	-7.01	-65.96	124.89		127.60	124.90	15.68	-176.52	90.78	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	332.00	0.80	1	0	0	0	0	16.61	1	0	1		
153050	-250	0	0	-250	0	-250	0	0	1	1	20.00	3.79	82.00	2	120.00	-6.18	-65.96	125.06		126.22	125.07	15.70	-176.25	48.25	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	335.00	0.40	1	0	0	0	0	16.61	1	0	1		
154050	-250	0	0	-250	1	-323	22534	0	1	1	20.00	3.79	82.00	2	120.00	-3.62	-65.96	125.05		123.82	125.05	16.11	-175.24	51.96	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	17.00	-1	335.00	0.40	1	0	0	0	0	16.61	1	0	1		
155051	-250	0	0	-250	1	-344	23528	0	1	1	20.00	3.79	82.00	2	120.00	-4.74	-65.96	124.95		125.31	124.95	14.69	-176.91	48.26	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	18.00	-1	339.00	0.40	1	0	0	0	0	16.61	1	0	1		
156050	-250	0	0	-250	2	-156	0	0	1	1	20.00	3.79	82.00	2	120.00	3.04	-65.96	124.76		116.75	124.74	14.96	-176.04	51.43	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	18.00	-1	344.00	0.40	1	0	0	0	0	16.61	1	0	1		
157050	-211	0	0	-211	2	-3	0	1	1	1	20.00	3.79	82.00	2	120.00	7.89	-57.80	124.15		111.96	124.11	16.95	-176.28	48.21	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	17.00	-1	347.00	0.80	1	0	0	0	0	9.48	1	0	1		
158050	-161	0	0	-161	2	46	0	1	1	1	20.00	3.79	82.00	2	120.00	8.32	-48.72	123.36		112.01	123.31	14.67	-176.34	52.07	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	17.00	-1	343.00	0.80	1	0	0	0	0	178.86	1	0	1		
159069	-117	0	0	-117	2	177	0	1	1	1	20.00	3.79	82.00	2	120.00	12.37	-37.70	122.56		107.80	122.50	14.99	-176.10	23.56	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	17.00	-1	341.00	1.10	1	0	0	0	0	10.97	1	0	1		
160050	-75	0	0	-75	2	201	0	1	1	1	20.00	3.79	82.00	2	120.00	11.85	-26.56	121.73		108.00	121.68	14.76	-175.87	48.83	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	18.00	-1	341.00	1.10	1	0	0	0	0	10.97	1	0	1		
161055	-30	0	0	-30	2	459	0	1	1	1	20.00	3.79	82.00	2	120.00	19.69	-9.18	120.66		100.68	120.60	15.89	-176.94	147.06	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	18.00	-1	342.00	1.10	1	0	0	0	0	10.97	1	0	1		
162050	14	0	0	14	2	517	0	1	1	1	20.00	3.79	82.00	2	120.00	19.60	9.63	119.52		99.70	119.47	15.14	-175.19	48.23	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.40	17.30	17.30	18.00	-1	344.00	1.10	1	0	0	0	0	12.25	1	0	1		
163050	58	0	0	58	2	595	0	1	1	1	20.00	3.79	82.00	2	120.00	19.11	29.62	118.28		100.87	118.26	14.37	-176.79	90.55	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	340.00	1.10	1	0	0	0	0	12.25	1	0	1		
164050	109	0	0	109	2	583	0	1	1	1	20.00	3.79	82.00	2	120.00	16.53	46.51	117.32		103.87	117.26	14.98	-176.32	48.24	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	18.00	-1	338.00	1.10	1	0	0	0	0	76.11	1	0	1		
165050	155	0	0	155	2	753	0	1	1	1	20.00	3.79	82.00	2	120.00	21.02	65.73	116.38		98.89	116.34	15.60	-175.26	51.46	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	340.00	1.10	1	0	0	0	0	76.11	1	0	1		
166050	204	0	0	204	2	700	0	1	1	1	20.00	3.79	82.00	2	120.00	15.48	83.59	115.41		105.84	115.37	13.08	-177.45	48.86	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	333.00	1.00	1	0	0	0	0	17.04	1	0	1		
167050	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	10.94	63.59	114.91		109.63	114.89	15.35	-174.56	51.32	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	336.00	1.00	1	0	0	0	0	179.13	1	0	1		
168050	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	9.33	63.85	114.68		110.12	114.66	14.04	-177.49	52.07	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	18.00	-1	332.00	1.00	1	0	0	0	0	33.92	1	0	1		
169050	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	6.86	63.85	114.59		113.17	114.58	14.60	-175.37	49.44	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	332.00	0.80	1	0	0	0	0	16.61	1	0	1		
170068	242	0	0	242	2	242	0	1	0	1	20.00	3.79	82.00	2	120.00	1.95	63.85	114.65		118.28	114.66	15.83	-176.42	24.13	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	335.00	0.80	1	0	0	0	0	16.61	1	0	1		
171051	236	0	0	236	0	212	0	1	0	1	20.00	3.79	82.00	2	120.00	-0.39	62.27	114.91		121.16	114.94	14.59	-176.14	48.79	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	332.00	0.80	1	0	0	0	0	16.61	1	0	1		
172055	197	0	0	197	0	66	0	1	0	1	20.00	3.79	82.00	2	120.00	-5.09	52.77	115.37		125.19	115.41	14.33	-176.01	147.75	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	329.00	0.60	1	0	0	0	0	16.61	1	0	1		
173050	149	0	0	149	0	-110	0	1	1	1	20.00	3.79	82.00	2	120.00	-10.85	44.37	116.07		131.36	116.11	14.92	-176.50	49.43	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	327.00	0.60	1	0	0	0	0	11.34	1	0	1		
174050	101	0	0	101	0	-305	0	1	1	1	20.00	3.79	82.00	2	120.00	-16.65	29.74	117.08		136.37	117.15	14.45	-176.28	90.58	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	325.00	0.60	1	0	0	0	0	11.34	1	0	1		
175050	56	0	0	56	0	-305	0	1	1	1	20.00	3.79	82.00	2	120.00	-14.32	16.06	118.12		134.25	118.18	14.99	-176.23	49.46	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	321.00	0.30	1	0	0	0	0	11.34	1	0	1		
176050	12	0	0	12	0	-309	0	1	1	1	20.00	3.79	82.00	2	120.00	-12.37	2.71	119.10		132.38	119.13	16.01	-176.01	49.28	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	17.00	-1	324.00	0.30	1	0	0	0	0	11.34	1	0	1		
177050	-38	0	0	-38	0	-469	0	1	1	1	20.00	3.79	82.00	2	120.00	-17.33	-12.09	119.98		137.40	120.04	15.22	-175.73	51.40	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	318.00	0.30	1	0	0	0	0	9.20	1	0	1		
178050	-78	0	0	-78	0	-659	0	1	1	1	20.00	3.79	82.00	2	120.00	-21.42	-33.31	121.21		141.39	121.28	15.42	-176.07	48.24	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	317.00	0.30	1	0	0	0	0	9.20	1	0	1		
179050	-119	0	0	-119	0	-793	0	1	1	1	20.00	3.79	82.00	2	120.00	-23.64	-56.20	122.49		143.67	122.57	15.30	-176.06	51.39	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.20	17.30	17.30	18.00	-1	316.00	1.00	1	0	0	0	0	9.20	1	0	1		
180050	-158	0	0	-158	0	-932	0	1	1	1	20.00	3.79	82.00	2	120.00	-25.34	-81.85	123.88		145.32	123.95	15.60	-176.45	48.83	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	316.00	1.00	1	0	0	0	0	9.20	1	0	1		
181050	-205	0	0	-205	0	-849	0	1	1	1	20.00	3.79	82.00	2	120.00	-19.42	-101.63	124.92		139.70	124.97	15.99	-175.01	52.04	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	18.00	-1	319.00	1.00	1	0	0	0	0	9.20	1	0	1		
182050	-247	0	0	-247	0	-247	0	0	1	1	20.00	3.79	82.00	2	120.00	-21.98	-65.17	125.84		142.45	125.89	14.44	-177.01	48.82	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	313.00	1.00	1	0	0	0	0	9.20	1	0	1		
183068	-248	0	0	-248	0	-248	0	0	1	1	20.00	3.79	82.00	2	120.00	-21.12	-65.44	126.92		141.01	126.99	14.38	-174.87	24.14	-35.00	-14.00	-216.00	55.00	109.00	-171.00	1.30	17.30	17.30	17.00	-1	313.00	1.00	1	0	0	0	0	9.20	1	0	1		
