Millis,m_currentPosition,m_pressedButtonDebug,m_bytesToSent,CurrentPosition,CurrentDirection,TargetPosition,MSStopped,stauosressoysCosiogsitped,startButton,stopButton,parkingButton,m_P,m_I,m_D,m_goalType,m_goal,m_lastError,m_errorSum,m_lastFilteredYaw,,yaw,pitch,roll,freq,magMin[0],magMin[1],magMin[2],magMax[0],magMax[1],magMax[2],m_speed,,m_P,m_I,m_D,m_goalType,m_go,_arai,y,itcroM,maMM[0],M[1]M[2]ped,m_speed.tripMileage,m_speed.totalMileage,m_speed.waterTemp,m_lampIntensity,m_wind.apparentAngle,m_wind.apparentSpeed,m_wind.displayInKnots,m_wind.displayInMpS,m_depth.anchorAlarm,m_depth.deepAlarm,m_depth.defective,m_depth.depthBelowTransductor,m_depth.metricUnits,m_depth.shallowAlarm,m_depth.unknown,Position,
77069,-28,0,0,-28,1,-28,7864,1,1,1,2.00,0.20,1.00,2,200.00,-15.17,-16.61,218.12,,215.13,2.89,-1.67,23.56,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,25.90,25.90,20.00,-1,302.00,0.90,1,0,0,0,0,11.25,1,0,1,,
78050,-28,0,0,-28,1,-28,7864,1,1,1,2.00,0.20,1.00,2,200.00,-12.67,-29.73,217.39,,212.58,2.93,-2.25,51.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,25.90,25.90,21.00,-1,302.00,0.90,1,0,0,0,0,187.48,1,0,1,,
79055,-28,0,0,-28,1,-28,7864,1,1,1,2.00,0.20,1.00,2,200.00,-12.35,-41.67,216.46,,212.41,2.48,-2.39,146.03,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,25.90,25.90,21.00,-1,304.00,0.90,1,0,0,0,0,9.45,1,0,1,,
80050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-11.50,-53.76,215.76,,211.32,2.20,-1.91,48.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,25.90,25.90,20.00,-1,304.00,0.90,1,0,0,0,0,9.45,1,0,1,,
81050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-8.93,-64.00,214.83,,208.96,1.79,-1.78,93.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,21.00,-1,304.00,0.90,1,0,0,0,0,9.45,1,0,1,,
82050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-9.88,-73.48,213.96,,210.10,2.66,-2.79,48.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,20.00,-1,303.00,0.90,1,0,0,0,0,9.45,1,0,1,,
83050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-9.37,-83.51,213.26,,209.32,2.84,-2.41,93.14,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,21.00,-1,304.00,0.90,1,0,0,0,0,9.24,1,0,1,,
84050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-8.51,-92.27,212.58,,208.49,2.43,-1.82,49.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,20.00,-1,307.00,0.90,1,0,0,0,0,9.24,1,0,1,,
85050,-32,0,0,-32,1,-33,14173,1,1,1,2.00,0.20,1.00,2,200.00,-7.05,-99.64,211.73,,206.85,1.68,-1.07,50.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,21.00,-1,307.00,0.90,1,0,0,0,0,9.24,1,0,1,,
86050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-6.94,-106.17,210.83,,207.14,2.72,-2.50,48.23,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,20.00,-1,307.00,0.90,1,0,0,0,0,9.24,1,0,1,,
87050,-32,0,0,-32,1,-30,14173,1,1,1,2.00,0.20,1.00,2,200.00,-4.50,-111.19,209.93,,204.30,2.50,-2.05,51.82,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,21.00,-1,308.00,0.90,1,0,0,0,0,9.24,1,0,1,,
88050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-3.83,-115.01,208.91,,203.71,2.00,-1.89,50.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,20.00,-1,308.00,0.90,1,0,0,0,0,9.24,1,0,1,,
89050,-32,0,0,-32,1,-32,14173,1,1,1,2.00,0.20,1.00,2,200.00,-4.20,-118.71,208.00,,203.85,1.31,-0.39,48.69,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,25.90,25.90,20.00,-1,311.00,0.90,1,0,0,0,0,9.85,1,0,1,,
90050,-27,0,0,-27,1,-27,24214,1,1,1,2.00,0.20,1.00,2,200.00,-2.10,-120.59,207.01,,202.21,2.64,-2.77,51.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,25.90,25.90,20.00,-1,312.00,1.00,1,0,0,0,0,9.85,1,0,1,,
91051,-27,0,0,-27,1,-25,24214,1,1,1,2.00,0.20,1.00,2,200.00,-0.78,-122.16,206.12,,200.62,2.19,-2.07,48.26,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,313.00,1.00,1,0,0,0,0,9.85,1,0,1,,
92050,-27,0,0,-27,1,-27,24214,1,1,1,2.00,0.20,1.00,2,200.00,0.03,-122.18,205.10,,200.01,2.53,-2.19,51.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,315.00,1.20,1,0,0,0,0,9.85,1,0,1,,
93050,-22,0,0,-22,1,-16,27314,1,1,1,2.00,0.20,1.00,2,200.00,3.01,-120.20,204.00,,196.88,1.44,-1.49,50.00,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,316.00,1.20,1,0,0,0,0,9.85,1,0,1,,
94068,-17,0,0,-17,1,-17,27814,1,1,1,2.00,0.20,1.00,2,200.00,3.80,-116.65,202.75,,196.29,3.33,-2.92,23.85,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,20.00,-1,315.00,1.20,1,0,0,0,0,9.85,1,0,1,,
95050,-17,0,0,-17,1,-17,27814,1,1,1,2.00,0.20,1.00,2,200.00,3.45,-113.37,201.71,,196.44,1.34,-1.47,49.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,20.00,-1,315.00,1.20,1,0,0,0,0,9.85,1,0,1,,
96069,-13,0,0,-13,1,-13,30264,1,1,1,2.00,0.20,1.00,2,200.00,4.11,-109.23,200.78,,195.74,1.91,-2.14,23.52,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,316.00,1.30,1,0,0,0,0,9.85,1,0,1,,
97050,-13,0,0,-13,1,-11,30264,1,1,1,2.00,0.20,1.00,2,200.00,4.63,-104.83,199.94,,195.22,2.62,-1.76,51.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,20.00,-1,316.00,1.30,1,0,0,0,0,9.85,1,0,1,,
98055,-13,0,0,-13,2,-7,0,1,1,1,2.00,0.20,1.00,2,200.00,6.02,-99.74,199.14,,194.18,2.97,-3.07,148.99,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,316.00,1.40,1,0,0,0,0,9.85,1,0,1,,
99050,-7,0,0,-7,1,-7,32870,1,1,1,2.00,0.20,1.00,2,200.00,4.89,-94.61,198.38,,195.20,1.58,-1.77,51.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,21.00,-1,318.00,1.40,1,0,0,0,0,9.85,1,0,1,,
100050,-7,0,0,-7,1,-7,32870,1,1,1,2.00,0.20,1.00,2,200.00,6.43,-89.34,197.75,,193.78,2.77,-1.99,98.12,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,317.00,1.40,1,0,0,0,1,9.85,1,0,1,,
101050,-7,0,0,-7,1,-7,32870,1,1,1,2.00,0.20,1.00,2,200.00,5.72,-83.50,197.13,,194.18,1.85,-1.82,52.08,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,317.00,1.30,1,0,0,0,1,9.85,1,0,1,,
102050,-3,0,0,-3,1,-3,36314,1,1,1,2.00,0.20,1.00,2,200.00,5.63,-77.39,196.57,,194.35,2.15,-2.00,100.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,317.00,1.30,1,0,0,0,1,9.85,1,0,1,,
103050,-3,0,0,-3,1,-3,36314,1,1,1,2.00,0.20,1.00,2,200.00,7.91,-70.47,196.15,,191.34,1.62,-0.74,50.68,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,318.00,1.30,1,0,0,0,1,9.85,1,0,1,,
104050,3,0,0,3,1,3,38364,1,1,1,2.00,0.20,4.00,2,200.00,7.38,-62.88,195.43,,192.70,1.86,-2.13,51.60,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,317.00,1.20,1,0,0,0,1,9.85,1,0,1,,
105050,3,0,0,3,1,3,38364,1,1,1,2.00,0.20,4.00,2,200.00,6.64,-55.49,194.95,,193.25,1.47,-1.35,48.83,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,21.00,-1,318.00,1.20,1,0,0,0,1,9.85,1,0,1,,
106050,3,0,0,3,1,3,38364,1,1,1,2.00,0.20,4.00,2,200.00,8.51,-47.61,194.50,,191.34,1.98,-1.60,52.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.70,26.00,26.00,20.00,-1,317.00,1.20,1,0,0,0,1,9.85,1,0,1,,
107051,8,0,0,8,1,8,41414,1,1,1,2.00,0.20,4.00,2,200.00,6.31,-39.96,194.01,,193.86,2.48,-2.72,48.83,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,319.00,1.20,1,0,0,0,1,9.85,1,0,1,,
108050,8,0,0,8,1,8,41414,1,1,1,2.00,0.20,4.00,2,200.00,7.62,-31.53,193.62,,192.55,1.23,-1.70,52.06,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,20.00,-1,320.00,1.20,1,0,0,0,1,9.85,1,0,1,,
109069,8,0,0,8,1,8,41414,1,1,1,2.00,0.20,4.00,2,200.00,6.87,-24.73,193.51,,193.02,2.49,-2.57,23.69,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,319.00,1.40,1,0,0,0,1,9.85,1,0,1,,
110050,12,0,0,12,1,12,44264,1,1,1,2.00,0.20,4.00,2,200.00,8.88,-15.74,193.16,,191.36,2.42,-1.96,51.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.80,26.00,26.00,21.00,-1,319.00,1.40,1,0,0,0,1,9.85,1,0,1,,
111069,12,0,0,12,1,12,44264,1,1,1,2.00,0.20,4.00,2,200.00,5.85,-9.08,193.08,,194.36,1.79,-2.32,23.55,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,21.00,-1,320.00,1.40,1,0,0,0,1,9.85,1,0,1,,
112050,12,0,0,12,1,12,44264,1,1,1,2.00,0.20,4.00,2,200.00,8.14,-1.58,193.09,,191.95,2.05,-1.33,48.82,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,20.00,-1,319.00,0.60,1,0,0,0,1,9.85,1,0,1,,
113055,12,0,0,12,1,12,44264,1,1,1,2.00,0.20,4.00,2,200.00,7.36,5.95,193.01,,192.59,1.29,-1.94,148.02,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,21.00,-1,320.00,0.60,1,0,0,0,1,9.85,1,0,1,,
114050,12,0,0,12,2,18,0,1,1,1,2.00,0.20,4.00,2,200.00,8.49,13.64,192.91,,191.59,2.12,-1.63,48.81,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,20.00,-1,321.00,0.60,1,0,0,0,0,187.45,1,0,1,,
115050,17,0,0,17,1,17,48870,1,1,1,2.00,0.20,4.00,2,200.00,5.21,19.95,192.90,,194.13,1.04,-1.27,99.52,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,20.00,-1,322.00,0.80,1,0,0,0,0,187.45,1,0,1,,
116050,17,0,0,17,1,17,48870,1,1,1,2.00,0.20,4.00,2,200.00,7.39,27.01,192.96,,192.48,1.72,-1.14,49.42,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,20.00,-1,322.00,0.80,1,0,0,0,0,11.25,1,0,1,,
117050,21,0,0,21,1,21,51314,1,1,1,2.00,0.20,4.00,2,200.00,5.68,34.19,192.91,,194.72,1.73,-2.33,99.76,-69.00,-48.00,-220.00,122.00,144.00,50.00,3.90,26.00,26.00,21.00,-1,322.00,0.80,1,0,0,0,0,11.25,1,0,1,,
118050,21,0,0,21,1,21,51314,1,1,1,2.00,0.20,4.00,2,200.00,5.61,40.53,193.08,,194.53,1.78,-2.25,49.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,26.00,26.00,20.00,-1,321.00,1.00,1,0,0,0,0,0.55,1,0,1,,
119050,21,0,0,21,1,20,51314,1,1,1,2.00,0.20,4.00,2,200.00,5.87,46.67,193.18,,194.10,1.59,-1.53,51.17,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,26.00,26.00,21.00,-1,320.00,1.00,1,0,0,0,0,8.35,1,0,1,,
120050,21,0,0,21,1,21,51314,1,1,1,2.00,0.20,4.00,2,200.00,6.60,53.12,193.29,,193.22,1.15,-0.65,51.40,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,26.00,26.00,21.00,-1,320.00,1.00,1,0,0,0,0,8.35,1,0,1,,
121050,21,0,0,21,1,21,51314,1,1,1,2.00,0.20,4.00,2,200.00,4.59,58.25,193.55,,195.48,1.03,-1.19,48.62,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,26.00,26.00,21.00,-1,319.00,1.10,1,0,0,0,0,8.35,1,0,1,,
122050,21,0,0,21,1,21,51314,1,1,1,2.00,0.20,4.00,2,200.00,4.35,62.69,193.90,,195.60,1.85,-1.63,51.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,26.00,26.00,21.00,-1,319.00,1.10,1,0,0,0,0,8.35,1,0,1,,
123051,16,0,0,16,1,16,57233,1,1,1,2.00,0.20,4.00,2,200.00,1.87,64.74,194.52,,197.80,0.86,-0.26,48.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.00,26.00,26.00,20.00,-1,320.00,1.10,1,0,0,0,0,8.35,1,0,1,,
124050,15,0,0,15,1,15,57233,1,1,1,2.00,0.20,4.00,2,200.00,0.29,65.61,195.21,,199.86,1.28,-2.06,50.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.10,26.00,26.00,20.00,-1,320.00,1.20,1,0,0,0,0,8.35,1,0,1,,
125050,15,0,0,15,1,16,57233,1,1,1,2.00,0.20,4.00,2,200.00,2.49,67.44,195.76,,197.48,1.39,-1.16,48.81,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.10,26.00,26.00,20.00,-1,319.00,1.20,1,0,0,0,0,8.35,1,0,1,,
126050,15,0,0,15,1,15,57233,1,1,1,2.00,0.20,4.00,2,200.00,2.70,69.73,196.10,,197.28,1.21,-1.74,51.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.20,26.00,26.00,21.00,-1,319.00,1.20,1,0,0,0,0,8.35,1,0,1,,
127050,19,0,0,19,1,19,61219,1,1,1,2.00,0.20,4.00,2,200.00,2.58,72.81,196.24,,197.66,1.23,-1.58,49.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.20,26.00,26.00,20.00,-1,319.00,1.20,1,0,0,0,0,8.35,1,0,1,,
128069,19,0,0,19,1,19,61219,1,1,1,2.00,0.20,4.00,2,200.00,1.74,74.33,196.60,,198.27,1.09,-1.55,23.56,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.30,26.00,26.00,21.00,-1,317.00,1.20,1,0,0,0,0,8.35,1,0,1,,
129050,19,0,0,19,1,17,61219,1,1,1,2.00,0.20,4.00,2,200.00,1.69,75.99,196.85,,198.30,1.41,-1.88,50.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.30,26.00,26.00,20.00,-1,319.00,1.20,1,0,0,0,0,8.35,1,0,1,,
130069,19,0,0,19,1,19,61219,1,1,1,2.00,0.20,4.00,2,200.00,2.49,78.61,197.04,,197.17,0.82,-0.12,23.70,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.30,26.00,26.00,21.00,-1,317.00,1.20,1,0,0,0,0,8.35,1,0,1,,
131050,19,0,0,19,1,19,61219,1,1,1,2.00,0.20,4.00,2,200.00,2.36,81.16,197.09,,197.43,0.74,-1.34,52.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.40,26.00,26.00,21.00,-1,317.00,1.20,1,0,0,0,0,8.35,1,0,1,,
132055,19,0,0,19,0,11,0,1,1,1,2.00,0.20,4.00,2,200.00,-1.31,80.74,197.49,,200.80,2.13,-1.86,148.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.40,26.00,26.00,21.00,-1,316.00,1.20,1,0,0,0,0,187.18,1,0,1,,
133050,17,0,0,17,1,17,1828,1,1,1,2.00,0.20,4.00,2,200.00,0.76,81.92,197.77,,199.35,1.11,-1.30,52.07,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.40,26.00,26.00,21.00,-1,318.00,1.20,1,0,0,0,0,187.18,1,0,1,,
134050,17,0,0,17,1,17,1828,1,1,1,2.00,0.20,4.00,2,200.00,0.52,82.20,198.13,,199.61,0.91,-1.16,93.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.40,26.00,26.00,21.00,-1,318.00,1.20,1,0,0,0,0,34.69,1,0,1,,
135050,17,0,0,17,1,17,1828,1,1,1,2.00,0.20,4.00,2,200.00,0.43,82.45,198.40,,199.61,0.80,-0.97,51.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.40,26.00,26.00,21.00,-1,317.00,1.10,1,0,0,0,0,16.61,1,0,1,,
136050,17,0,0,17,1,17,1828,1,1,1,2.00,0.20,4.00,2,200.00,-0.18,83.27,198.49,,199.73,1.52,-1.09,95.57,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.40,26.00,26.00,20.00,-1,316.00,1.10,1,0,0,0,0,16.61,1,0,1,,
137050,17,0,0,17,1,17,1828,1,1,1,2.00,0.20,4.00,2,200.00,1.10,84.45,198.55,,199.07,1.52,-2.09,48.84,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.50,26.00,26.00,20.00,-1,317.00,1.10,1,0,0,0,0,16.61,1,0,1,,
138050,17,0,0,17,1,11,1828,1,1,1,2.00,0.20,4.00,2,200.00,-1.68,83.15,198.98,,201.20,0.97,0.15,51.99,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.50,26.00,26.00,20.00,-1,318.00,1.10,1,0,0,0,0,187.18,1,0,1,,
139051,15,0,0,15,1,18,7728,1,1,1,2.00,0.20,4.00,2,200.00,1.46,84.18,199.08,,198.26,0.70,-0.64,48.24,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.50,26.00,26.00,20.00,-1,317.00,1.10,1,0,0,0,0,34.69,1,0,1,,
140050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,-0.72,84.09,199.10,,200.55,1.81,-1.94,51.40,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.50,26.00,26.00,21.00,-1,317.00,1.20,1,0,0,0,0,16.61,1,0,1,,
141050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,0.56,84.09,199.30,,199.31,1.31,-0.82,48.83,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.50,26.00,26.00,20.00,-1,317.00,1.20,1,0,0,0,0,16.61,1,0,1,,
142050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,1.21,85.40,199.25,,198.83,1.18,-1.60,51.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.50,26.00,26.00,20.00,-1,318.00,1.20,1,0,0,0,0,9.08,1,0,1,,
143050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,0.60,86.12,199.21,,199.63,1.83,-1.78,49.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,21.00,-1,318.00,1.20,1,0,0,0,0,9.08,1,0,1,,
144050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,-0.40,85.70,199.47,,200.05,1.72,-1.59,48.82,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,317.00,1.20,1,0,0,0,0,9.08,1,0,1,,
145069,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,0.23,86.00,199.50,,199.99,1.85,-2.31,24.00,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,317.00,1.20,1,0,0,0,0,9.08,1,0,1,,
146050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,-0.32,85.38,199.72,,199.89,1.00,-0.98,48.83,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,317.00,1.20,1,0,0,0,0,9.08,1,0,1,,
147055,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,1.56,86.78,199.56,,198.51,1.92,-1.77,148.10,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,318.00,1.20,1,0,0,0,0,9.08,1,0,1,,
148050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,-1.21,86.10,199.62,,201.51,2.26,-2.86,49.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,319.00,1.20,1,0,0,0,0,11.34,1,0,1,,
149050,15,0,0,15,1,15,7728,1,1,1,2.00,0.20,4.00,2,200.00,0.40,86.55,199.69,,199.68,2.37,-1.94,95.64,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,318.00,1.10,1,0,0,0,0,11.34,1,0,1,,
150050,15,0,0,15,2,57,0,1,1,1,2.00,0.20,4.00,2,220.00,21.10,86.63,199.68,,198.78,1.81,-2.07,48.84,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,318.00,1.10,1,0,0,0,0,12.10,1,0,1,,
151050,52,0,0,52,2,58,0,1,1,1,2.00,0.20,4.00,2,220.00,20.62,86.63,199.50,,199.56,0.59,-0.91,51.78,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,320.00,1.10,1,0,0,0,0,12.10,1,0,1,,
152050,57,0,0,57,1,57,20178,1,1,1,2.00,0.20,4.00,2,220.00,19.90,86.63,199.60,,200.11,2.25,-2.41,51.61,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,20.00,-1,319.00,1.10,1,0,0,0,0,12.10,1,0,1,,
153050,57,0,0,57,0,50,0,1,1,1,2.00,0.20,4.00,2,220.00,16.86,86.63,199.82,,203.52,3.13,-3.13,48.34,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,21.00,-1,319.00,1.10,1,0,0,0,0,12.10,1,0,1,,
154050,50,0,0,50,1,49,22228,1,1,1,2.00,0.20,4.00,2,220.00,17.22,86.63,200.50,,202.73,1.75,-1.27,50.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,20.00,-1,320.00,1.10,1,0,0,0,0,9.72,1,0,1,,
155051,50,0,0,50,1,51,22228,1,1,1,2.00,0.20,4.00,2,220.00,17.35,86.63,200.84,,202.97,1.61,-1.90,48.23,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,21.00,-1,319.00,1.00,1,0,0,0,0,187.60,1,0,1,,
156068,50,0,0,50,1,50,22228,1,1,1,2.00,0.20,4.00,2,220.00,15.32,86.63,201.37,,204.83,1.93,-1.47,24.13,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,20.00,-1,319.00,1.00,1,0,0,0,0,11.98,1,0,1,,
157050,44,0,0,44,0,39,0,1,1,1,2.00,0.20,4.00,2,220.00,12.47,86.63,202.13,,207.69,2.56,-2.75,49.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,20.00,-1,316.00,1.00,1,0,0,0,0,11.98,1,0,1,,
158055,39,0,0,39,1,39,26178,1,1,1,2.00,0.20,4.00,2,220.00,12.27,86.63,203.02,,207.46,1.10,-1.33,148.19,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.60,26.00,26.00,20.00,-1,315.00,0.80,1,0,0,0,0,11.98,1,0,1,,
159050,39,0,0,39,1,39,26178,1,1,1,2.00,0.20,4.00,2,220.00,12.22,86.63,203.76,,208.04,1.49,-1.08,48.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,316.00,0.80,1,0,0,0,0,35.45,1,0,1,,
160050,39,0,0,39,0,32,0,1,1,1,2.00,0.20,4.00,2,220.00,9.39,91.33,204.70,,210.57,1.48,-1.57,86.06,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,314.00,0.80,1,0,0,0,0,16.61,1,0,1,,
161050,33,0,0,33,1,36,29184,1,1,1,2.00,0.20,4.00,2,220.00,10.42,96.16,205.63,,209.51,1.97,-2.14,51.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,314.00,0.80,1,0,0,0,0,16.61,1,0,1,,
162050,33,0,0,33,1,33,29184,1,1,1,2.00,0.20,4.00,2,220.00,8.00,105.08,206.55,,211.83,1.38,-1.06,49.11,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,314.00,0.80,1,0,0,0,0,16.61,1,0,1,,
163050,33,0,0,33,1,33,29184,1,1,1,2.00,0.20,4.00,2,220.00,8.04,113.22,207.39,,212.20,2.09,-2.41,51.41,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,315.00,0.90,1,0,0,0,0,187.48,1,0,1,,
164050,33,0,0,33,1,33,29184,1,1,1,2.00,0.20,4.00,2,220.00,7.11,120.95,208.19,,213.00,1.57,-1.34,48.85,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,314.00,0.90,1,0,0,0,0,35.45,1,0,1,,
165050,33,0,0,33,1,31,29184,1,1,1,2.00,0.20,4.00,2,220.00,5.02,126.70,209.15,,215.09,1.73,-2.05,50.70,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,21.00,-1,313.00,0.90,1,0,0,0,0,16.61,1,0,1,,
166050,33,0,0,33,1,33,29184,1,1,1,2.00,0.20,4.00,2,220.00,5.76,132.66,210.02,,214.25,2.73,-2.15,49.42,-69.00,-48.00,-220.00,122.00,144.00,50.00,4.70,26.00,26.00,20.00,-1,312.00,1.00,1,0,0,0,0,16.61,1,0,1,,
